order_id,customer_id,product,quantity,price,order_date,order_value,month,is_large_order
ORD-004469,CUST-0331,wireless mouse,3,33.31,2024-02-16,99.93,2,False
ORD-003174,CUST-0370,monitor,3,385.44,2025-06-17,1156.32,6,True
ORD-001860,CUST-0216,notebook,2,10.14,2025-03-04,20.28,3,False
ORD-000085,CUST-0105,mechanical keyboard,7,162.84,2024-02-17,1139.88,2,True
ORD-003153,CUST-0259,webcam,7,118.92,2024-07-17,832.44,7,True
ORD-002126,CUST-0088,usb-c hub,3,79.45,2024-10-06,238.35000000000002,10,False
ORD-004640,CUST-0167,mechanical keyboard,2,127.71,2024-06-16,255.42,6,False
ORD-000391,CUST-0363,desk lamp,4,57.26,2024-02-26,229.04,2,False
ORD-004019,CUST-0281,wireless mouse,5,23.42,2025-07-28,117.10000000000001,7,False
ORD-003641,CUST-0284,desk lamp,1,61.51,2025-07-31,61.51,7,False
ORD-004694,CUST-0060,headset,3,61.15,2025-04-16,183.45,4,False
ORD-002800,CUST-0270,headset,7,94.64,2024-09-05,662.48,9,True
ORD-002485,CUST-0112,external ssd,2,51.36,2024-03-21,102.72,3,False
ORD-003667,CUST-0308,monitor,2,341.78,2024-06-13,683.56,6,True
ORD-004568,CUST-0131,notebook,1,12.61,2024-11-21,12.61,11,False
ORD-001853,CUST-0294,wireless mouse,5,15.43,2025-08-21,77.15,8,False
ORD-000603,CUST-0075,desk lamp,6,56.18,2025-01-16,337.08,1,False
ORD-002328,CUST-0095,usb-c hub,7,40.97,2025-08-21,286.78999999999996,8,False
ORD-001221,CUST-0315,external ssd,5,174.43,2025-12-22,872.1500000000001,12,True
ORD-000542,CUST-0124,desk lamp,3,52.31,2025-05-17,156.93,5,False
ORD-000992,CUST-0265,wireless mouse,7,42.34,2024-02-28,296.38,2,False
ORD-002734,CUST-0179,notebook,5,8.19,2024-05-13,40.949999999999996,5,False
ORD-001447,CUST-0052,headset,3,93.64,2024-05-28,280.92,5,False
ORD-003334,CUST-0058,laptop stand,6,62.04,2025-11-03,372.24,11,False
ORD-003006,CUST-0141,desk lamp,2,49.49,2024-06-18,98.98,6,False
ORD-002636,CUST-0037,usb-c hub,4,81.23,2024-09-18,324.92,9,False
ORD-000328,CUST-0168,monitor,8,357.13,2024-09-30,2857.04,9,True
ORD-004282,CUST-0316,webcam,7,113.61,2024-12-08,795.27,12,True
ORD-003048,CUST-0228,monitor,1,432.52,2024-08-25,432.52,8,True
ORD-003500,CUST-0107,notebook,2,14.73,2024-12-11,29.46,12,False
ORD-003650,CUST-0087,laptop stand,7,44.3,2024-03-18,310.09999999999997,3,False
ORD-002988,CUST-0220,wireless mouse,3,24.62,2024-12-10,73.86,12,False
ORD-001864,CUST-0206,headset,4,96.63,2024-09-11,386.52,9,False
ORD-004598,CUST-0163,webcam,8,80.99,2024-08-25,647.92,8,True
ORD-000635,CUST-0154,laptop stand,4,61.51,2024-05-04,246.04,5,False
ORD-002224,CUST-0373,webcam,8,94.74,2024-02-05,757.92,2,True
ORD-001222,CUST-0369,monitor,6,170.51,2025-12-12,1023.06,12,True
ORD-004652,CUST-0290,monitor,2,223.36,2024-01-11,446.72,1,True
ORD-002819,CUST-0270,external ssd,3,196.14,2024-06-28,588.42,6,True
ORD-003268,CUST-0250,mechanical keyboard,4,66.38,2025-02-17,265.52,2,False
ORD-001872,CUST-0384,monitor,8,231.22,2024-05-26,1849.76,5,True
ORD-001201,CUST-0165,usb-c hub,6,56.98,2024-03-09,341.88,3,False
ORD-003865,CUST-0041,monitor,4,368.15,2024-01-31,1472.6,1,True
ORD-000238,CUST-0393,wireless mouse,8,21.09,2025-04-02,168.72,4,False
ORD-004173,CUST-0284,headset,6,57.87,2025-10-06,347.21999999999997,10,False
ORD-002870,CUST-0210,usb-c hub,7,54.15,2024-10-22,379.05,10,False
ORD-001796,CUST-0329,laptop stand,8,33.23,2024-05-23,265.84,5,False
ORD-004339,CUST-0225,usb-c hub,3,47.09,2024-06-02,141.27,6,False
ORD-000728,CUST-0058,headset,1,146.06,2024-04-17,146.06,4,False
ORD-004524,CUST-0202,headset,3,48.23,2024-10-22,144.69,10,False
ORD-000766,CUST-0030,wireless mouse,4,34.96,2025-02-17,139.84,2,False
ORD-002343,CUST-0144,notebook,5,12.66,2025-09-04,63.3,9,False
ORD-004235,CUST-0262,webcam,8,48.04,2025-11-25,384.32,11,False
ORD-003241,CUST-0101,monitor,2,217.61,2025-05-20,435.22,5,True
ORD-000638,CUST-0142,laptop stand,1,29.4,2024-04-22,29.4,4,False
ORD-003051,CUST-0188,webcam,3,73.1,2024-12-26,219.29999999999998,12,False
ORD-000540,CUST-0260,usb-c hub,3,53.81,2024-05-08,161.43,5,False
ORD-000371,CUST-0103,usb-c hub,1,80.46,2025-08-05,80.46,8,False
ORD-004586,CUST-0330,desk lamp,6,56.77,2024-07-06,340.62,7,False
ORD-001547,CUST-0059,external ssd,3,139.61,2025-03-04,418.83000000000004,3,True
ORD-002578,CUST-0008,usb-c hub,8,41.66,2025-12-18,333.28,12,False
ORD-002843,CUST-0261,monitor,5,400.18,2024-04-06,2000.9,4,True
ORD-002631,CUST-0389,headset,7,86.96,2024-05-09,608.7199999999999,5,True
ORD-003193,CUST-0068,notebook,8,11.19,2025-06-18,89.52,6,False
ORD-003712,CUST-0101,mechanical keyboard,1,72.5,2024-04-06,72.5,4,False
ORD-000661,CUST-0060,external ssd,7,180.68,2025-04-04,1264.76,4,True
ORD-002455,CUST-0052,laptop stand,6,53.28,2025-12-04,319.68,12,False
ORD-001828,CUST-0156,wireless mouse,1,15.43,2025-02-14,15.43,2,False
ORD-001875,CUST-0252,wireless mouse,3,34.66,2024-08-30,103.97999999999999,8,False
ORD-003468,CUST-0355,headset,1,134.54,2024-12-09,134.54,12,False
ORD-001723,CUST-0189,notebook,3,9.14,2024-08-15,27.42,8,False
ORD-000276,CUST-0258,usb-c hub,2,87.18,2024-01-13,174.36,1,False
ORD-001945,CUST-0327,headset,6,95.33,2025-05-20,571.98,5,True
ORD-000872,CUST-0316,external ssd,7,165.43,2024-05-07,1158.01,5,True
ORD-003325,CUST-0123,wireless mouse,2,23.33,2024-03-21,46.66,3,False
ORD-001167,CUST-0040,monitor,1,422.51,2025-06-30,422.51,6,True
ORD-003848,CUST-0183,laptop stand,3,38.6,2025-02-15,115.80000000000001,2,False
ORD-002839,CUST-0010,monitor,1,312.63,2025-02-06,312.63,2,False
ORD-004285,CUST-0007,webcam,8,108.22,2025-04-13,865.76,4,True
ORD-004554,CUST-0077,external ssd,6,196.15,2024-09-23,1176.9,9,True
ORD-001027,CUST-0287,monitor,6,280.55,2025-12-22,1683.3000000000002,12,True
ORD-000096,CUST-0358,wireless mouse,3,40.27,2025-11-16,120.81,11,False
ORD-001430,CUST-0081,wireless mouse,3,18.65,2024-09-10,55.949999999999996,9,False
ORD-000442,CUST-0147,headset,5,36.27,2025-06-22,181.35000000000002,6,False
ORD-000910,CUST-0208,external ssd,4,99.84,2024-05-21,399.36,5,False
ORD-004100,CUST-0168,notebook,8,14.21,2025-11-09,113.68,11,False
ORD-000078,CUST-0152,laptop stand,3,68.36,2024-02-14,205.07999999999998,2,False
ORD-002382,CUST-0310,external ssd,6,145.82,2024-12-23,874.92,12,True
ORD-001768,CUST-0020,desk lamp,4,62.77,2024-09-10,251.08,9,False
ORD-000733,CUST-0307,headset,4,32.95,2024-01-02,131.8,1,False
ORD-002075,CUST-0154,headset,7,51.65,2024-07-03,361.55,7,False
ORD-004082,CUST-0358,laptop stand,7,60.37,2025-09-24,422.59,9,True
ORD-002550,CUST-0058,desk lamp,5,23.66,2025-09-16,118.3,9,False
ORD-000438,CUST-0055,monitor,1,271.03,2025-01-29,271.03,1,False
ORD-003514,CUST-0171,desk lamp,5,27.19,2024-08-08,135.95000000000002,8,False
ORD-002219,CUST-0344,mechanical keyboard,7,150.13,2025-03-15,1050.9099999999999,3,True
ORD-003758,CUST-0151,webcam,6,39.89,2025-05-11,239.34,5,False
ORD-001299,CUST-0223,desk lamp,5,64.27,2024-07-14,321.34999999999997,7,False
ORD-000509,CUST-0022,wireless mouse,6,28.23,2025-12-19,169.38,12,False
ORD-002546,CUST-0078,headset,2,56.38,2024-03-18,112.76,3,False
ORD-001652,CUST-0083,mechanical keyboard,2,154.54,2024-07-12,309.08,7,False
ORD-002777,CUST-0041,notebook,3,5.67,2025-03-19,17.009999999999998,3,False
ORD-002778,CUST-0145,monitor,7,310.86,2025-07-06,2176.02,7,True
ORD-002196,CUST-0201,external ssd,7,196.51,2024-04-11,1375.57,4,True
ORD-000421,CUST-0266,desk lamp,5,50.53,2025-05-09,252.65,5,False
ORD-000752,CUST-0006,headset,3,121.49,2024-02-12,364.46999999999997,2,False
ORD-002659,CUST-0209,wireless mouse,3,26.9,2024-09-09,80.69999999999999,9,False
ORD-001677,CUST-0003,laptop stand,2,22.29,2024-05-27,44.58,5,False
ORD-002079,CUST-0085,webcam,1,70.55,2025-02-20,70.55,2,False
ORD-002913,CUST-0176,external ssd,3,146.03,2024-07-29,438.09000000000003,7,True
ORD-000133,CUST-0368,wireless mouse,7,35.9,2025-10-26,251.29999999999998,10,False
ORD-003147,CUST-0301,wireless mouse,8,22.95,2024-04-30,183.6,4,False
ORD-001357,CUST-0398,external ssd,5,214.5,2024-10-07,1072.5,10,True
ORD-004748,CUST-0024,external ssd,2,145.4,2024-03-07,290.8,3,False
ORD-002750,CUST-0096,notebook,3,10.09,2024-10-21,30.27,10,False
ORD-000706,CUST-0247,usb-c hub,5,55.53,2025-11-01,277.65,11,False
ORD-001132,CUST-0168,mechanical keyboard,5,137.0,2024-10-03,685.0,10,True
ORD-000968,CUST-0255,laptop stand,1,68.82,2024-09-03,68.82,9,False
ORD-001505,CUST-0303,wireless mouse,8,28.04,2025-05-14,224.32,5,False
ORD-000497,CUST-0075,monitor,3,177.79,2024-05-18,533.37,5,True
ORD-000953,CUST-0395,usb-c hub,2,72.3,2025-04-30,144.6,4,False
ORD-002280,CUST-0245,monitor,6,423.16,2024-01-26,2538.96,1,True
ORD-004618,CUST-0392,external ssd,2,126.28,2024-04-21,252.56,4,False
ORD-003428,CUST-0021,notebook,2,6.16,2025-02-12,12.32,2,False
ORD-003591,CUST-0252,notebook,5,4.35,2025-10-03,21.75,10,False
ORD-000193,CUST-0119,monitor,8,333.81,2025-05-09,2670.48,5,True
ORD-003593,CUST-0146,headset,1,125.47,2024-12-23,125.47,12,False
ORD-003105,CUST-0287,notebook,6,13.99,2025-08-07,83.94,8,False
ORD-000462,CUST-0383,monitor,4,189.41,2024-02-26,757.64,2,True
ORD-003821,CUST-0322,headset,4,128.45,2024-12-29,513.8,12,True
ORD-003207,CUST-0213,mechanical keyboard,4,89.41,2024-01-30,357.64,1,False
ORD-000363,CUST-0297,mechanical keyboard,3,166.2,2024-12-25,498.59999999999997,12,True
ORD-002509,CUST-0039,mechanical keyboard,7,168.66,2024-10-11,1180.62,10,True
ORD-004666,CUST-0243,notebook,5,5.31,2024-08-06,26.549999999999997,8,False
ORD-001039,CUST-0070,headset,7,136.24,2024-12-29,953.6800000000001,12,True
ORD-001451,CUST-0287,headset,3,137.09,2024-07-05,411.27,7,True
ORD-002203,CUST-0027,notebook,4,5.02,2025-10-22,20.08,10,False
ORD-000353,CUST-0108,wireless mouse,5,16.36,2025-07-01,81.8,7,False
ORD-001116,CUST-0171,laptop stand,2,24.87,2025-07-05,49.74,7,False
ORD-004525,CUST-0080,desk lamp,6,43.0,2024-07-05,258.0,7,False
ORD-001630,CUST-0165,usb-c hub,4,63.21,2024-02-22,252.84,2,False
ORD-003950,CUST-0214,headset,7,63.58,2025-08-05,445.06,8,True
ORD-002317,CUST-0377,headset,3,121.17,2025-06-01,363.51,6,False
ORD-000696,CUST-0368,mechanical keyboard,3,127.39,2024-05-22,382.17,5,False
ORD-003527,CUST-0017,desk lamp,8,26.66,2024-07-18,213.28,7,False
ORD-004589,CUST-0066,headset,3,66.09,2025-07-28,198.27,7,False
ORD-001464,CUST-0190,desk lamp,4,18.95,2024-09-22,75.8,9,False
ORD-002271,CUST-0012,webcam,3,108.47,2024-11-25,325.40999999999997,11,False
ORD-003770,CUST-0222,usb-c hub,2,85.48,2025-12-16,170.96,12,False
ORD-000191,CUST-0229,desk lamp,8,43.4,2025-12-22,347.2,12,False
ORD-004489,CUST-0118,monitor,8,158.85,2025-10-19,1270.8,10,True
ORD-000062,CUST-0339,laptop stand,5,58.06,2024-04-30,290.3,4,False
ORD-003832,CUST-0083,wireless mouse,7,33.84,2025-01-04,236.88000000000002,1,False
ORD-000583,CUST-0355,mechanical keyboard,4,124.94,2024-09-27,499.76,9,True
ORD-001456,CUST-0081,webcam,5,46.96,2025-08-13,234.8,8,False
ORD-004675,CUST-0136,usb-c hub,8,69.07,2025-06-18,552.56,6,True
ORD-004281,CUST-0197,notebook,4,5.6,2025-11-05,22.4,11,False
ORD-001041,CUST-0055,desk lamp,1,51.73,2025-06-11,51.73,6,False
ORD-001345,CUST-0203,monitor,2,417.51,2025-01-15,835.02,1,True
ORD-002975,CUST-0343,monitor,2,190.28,2025-05-27,380.56,5,False
ORD-004150,CUST-0006,notebook,8,4.1,2024-08-23,32.8,8,False
ORD-000783,CUST-0255,usb-c hub,7,84.17,2025-11-27,589.19,11,True
ORD-003072,CUST-0127,notebook,5,7.41,2025-09-10,37.05,9,False
ORD-004162,CUST-0253,webcam,4,95.33,2025-12-26,381.32,12,False
ORD-003269,CUST-0235,monitor,2,339.65,2025-11-16,679.3,11,True
ORD-001824,CUST-0215,headset,6,100.8,2024-12-01,604.8,12,True
ORD-000415,CUST-0217,wireless mouse,4,23.95,2024-03-09,95.8,3,False
ORD-001854,CUST-0151,usb-c hub,7,55.02,2024-10-28,385.14000000000004,10,False
ORD-001264,CUST-0283,headset,7,58.27,2025-09-19,407.89000000000004,9,True
ORD-004498,CUST-0375,laptop stand,8,40.36,2025-07-11,322.88,7,False
ORD-004109,CUST-0230,usb-c hub,1,72.89,2025-06-21,72.89,6,False
ORD-004737,CUST-0341,usb-c hub,3,68.01,2025-06-06,204.03000000000003,6,False
ORD-000680,CUST-0238,mechanical keyboard,4,142.92,2024-02-11,571.68,2,True
ORD-002703,CUST-0095,monitor,4,166.68,2024-09-06,666.72,9,True
ORD-002035,CUST-0004,laptop stand,4,31.47,2025-08-15,125.88,8,False
ORD-001368,CUST-0240,monitor,2,395.42,2025-01-01,790.84,1,True
ORD-003045,CUST-0319,desk lamp,5,55.66,2025-11-07,278.29999999999995,11,False
ORD-002118,CUST-0217,external ssd,1,91.44,2025-07-11,91.44,7,False
ORD-001127,CUST-0263,webcam,5,73.77,2024-09-19,368.84999999999997,9,False
ORD-001481,CUST-0190,external ssd,2,196.08,2024-02-10,392.16,2,False
ORD-002298,CUST-0189,laptop stand,3,23.72,2025-08-22,71.16,8,False
ORD-002894,CUST-0217,webcam,2,101.23,2024-06-29,202.46,6,False
ORD-003829,CUST-0177,laptop stand,8,34.59,2024-12-20,276.72,12,False
ORD-000401,CUST-0160,mechanical keyboard,2,157.73,2024-03-08,315.46,3,False
ORD-001996,CUST-0251,laptop stand,7,30.7,2024-01-23,214.9,1,False
ORD-003276,CUST-0330,laptop stand,3,26.25,2024-08-07,78.75,8,False
ORD-004516,CUST-0017,notebook,8,6.26,2025-12-04,50.08,12,False
ORD-004012,CUST-0202,external ssd,7,110.19,2025-04-15,771.3299999999999,4,True
ORD-000641,CUST-0393,mechanical keyboard,1,142.43,2024-07-03,142.43,7,False
ORD-000165,CUST-0188,mechanical keyboard,6,100.15,2025-11-21,600.9000000000001,11,True
ORD-003601,CUST-0079,monitor,8,157.33,2025-03-13,1258.64,3,True
ORD-003251,CUST-0277,desk lamp,5,63.1,2025-11-05,315.5,11,False
ORD-003213,CUST-0059,external ssd,2,81.28,2025-10-10,162.56,10,False
ORD-004021,CUST-0262,webcam,8,115.79,2025-04-25,926.32,4,True
ORD-003928,CUST-0004,wireless mouse,2,19.63,2025-12-31,39.26,12,False
ORD-003261,CUST-0166,webcam,8,85.07,2024-11-19,680.56,11,True
ORD-002620,CUST-0361,webcam,6,45.14,2025-07-25,270.84000000000003,7,False
ORD-000563,CUST-0288,desk lamp,5,54.05,2024-10-13,270.25,10,False
ORD-003891,CUST-0260,notebook,7,13.93,2025-01-19,97.50999999999999,1,False
ORD-001845,CUST-0270,desk lamp,2,42.85,2024-11-29,85.7,11,False
ORD-002410,CUST-0051,usb-c hub,2,79.92,2024-02-15,159.84,2,False
ORD-000121,CUST-0233,headset,5,75.53,2025-11-18,377.65,11,False
ORD-000740,CUST-0206,laptop stand,5,67.07,2025-02-16,335.34999999999997,2,False
ORD-004334,CUST-0059,usb-c hub,1,54.79,2025-11-10,54.79,11,False
ORD-002168,CUST-0333,webcam,2,36.33,2024-04-11,72.66,4,False
ORD-004295,CUST-0142,notebook,8,8.58,2025-02-01,68.64,2,False
ORD-004265,CUST-0210,laptop stand,8,27.2,2024-08-24,217.6,8,False
ORD-004300,CUST-0132,webcam,7,99.68,2024-10-23,697.76,10,True
ORD-002786,CUST-0009,monitor,6,335.8,2024-01-28,2014.8000000000002,1,True
ORD-001592,CUST-0045,webcam,6,63.97,2025-08-20,383.82,8,False
ORD-003124,CUST-0290,desk lamp,4,25.22,2025-04-12,100.88,4,False
ORD-002303,CUST-0224,notebook,2,9.94,2025-12-10,19.88,12,False
ORD-001479,CUST-0068,mechanical keyboard,8,65.9,2025-07-29,527.2,7,True
ORD-002406,CUST-0386,external ssd,1,213.27,2024-06-08,213.27,6,False
ORD-001305,CUST-0229,external ssd,7,129.89,2025-02-09,909.2299999999999,2,True
ORD-003544,CUST-0265,monitor,7,208.99,2024-10-14,1462.93,10,True
ORD-003503,CUST-0081,usb-c hub,5,83.49,2024-02-12,417.45,2,True
ORD-001476,CUST-0380,wireless mouse,5,20.61,2024-02-19,103.05,2,False
ORD-003089,CUST-0117,external ssd,6,209.83,2024-08-26,1258.98,8,True
ORD-003933,CUST-0116,notebook,5,8.35,2025-07-16,41.75,7,False
ORD-003996,CUST-0237,usb-c hub,6,33.57,2024-12-09,201.42000000000002,12,False
ORD-001721,CUST-0276,desk lamp,3,27.93,2025-04-01,83.78999999999999,4,False
ORD-001664,CUST-0142,wireless mouse,3,44.35,2024-07-19,133.05,7,False
ORD-002770,CUST-0343,notebook,2,7.89,2024-08-20,15.78,8,False
ORD-000899,CUST-0400,desk lamp,3,63.29,2024-06-02,189.87,6,False
ORD-000585,CUST-0282,mechanical keyboard,2,74.03,2025-09-03,148.06,9,False
ORD-002726,CUST-0284,usb-c hub,1,62.49,2025-10-19,62.49,10,False
ORD-000853,CUST-0077,webcam,3,36.5,2024-08-17,109.5,8,False
ORD-000802,CUST-0033,webcam,6,124.19,2024-10-18,745.14,10,True
ORD-001544,CUST-0035,external ssd,6,55.46,2025-08-02,332.76,8,False
ORD-000957,CUST-0293,notebook,8,9.49,2025-01-25,75.92,1,False
ORD-000553,CUST-0370,laptop stand,2,44.31,2024-04-28,88.62,4,False
ORD-001333,CUST-0279,laptop stand,7,43.81,2025-06-24,306.67,6,False
ORD-001142,CUST-0320,notebook,1,8.94,2025-01-06,8.94,1,False
ORD-003826,CUST-0008,headset,6,146.11,2024-12-11,876.6600000000001,12,True
ORD-004650,CUST-0319,monitor,3,121.11,2024-06-18,363.33,6,False
ORD-000513,CUST-0114,wireless mouse,5,28.9,2024-05-02,144.5,5,False
ORD-000151,CUST-0116,laptop stand,1,68.72,2025-11-14,68.72,11,False
ORD-002895,CUST-0122,notebook,1,9.6,2024-04-02,9.6,4,False
ORD-003327,CUST-0343,webcam,5,122.08,2025-03-19,610.4,3,True
ORD-004232,CUST-0398,webcam,6,76.23,2025-01-31,457.38,1,True
ORD-001820,CUST-0293,notebook,4,4.83,2025-08-19,19.32,8,False
ORD-001832,CUST-0214,usb-c hub,4,32.21,2025-03-29,128.84,3,False
ORD-000294,CUST-0059,wireless mouse,1,18.89,2024-07-30,18.89,7,False
ORD-002737,CUST-0262,notebook,8,6.15,2024-07-15,49.2,7,False
ORD-002152,CUST-0244,usb-c hub,3,67.76,2024-07-13,203.28000000000003,7,False
ORD-003777,CUST-0256,notebook,6,11.49,2024-12-18,68.94,12,False
ORD-001595,CUST-0228,laptop stand,8,29.54,2025-06-27,236.32,6,False
ORD-000779,CUST-0239,desk lamp,1,36.85,2025-06-13,36.85,6,False
ORD-001179,CUST-0232,headset,1,105.9,2025-09-30,105.9,9,False
ORD-002331,CUST-0092,external ssd,2,176.28,2025-07-02,352.56,7,False
ORD-004403,CUST-0111,laptop stand,3,64.11,2024-07-19,192.32999999999998,7,False
ORD-003171,CUST-0030,desk lamp,4,52.21,2025-03-04,208.84,3,False
ORD-004538,CUST-0234,notebook,8,5.67,2025-08-18,45.36,8,False
ORD-004503,CUST-0135,laptop stand,5,47.03,2024-04-30,235.15,4,False
ORD-004410,CUST-0247,laptop stand,1,60.46,2025-07-16,60.46,7,False
ORD-002674,CUST-0225,webcam,4,62.05,2024-02-23,248.2,2,False
ORD-003046,CUST-0379,desk lamp,3,58.73,2025-07-04,176.19,7,False
ORD-002544,CUST-0146,laptop stand,2,65.38,2024-04-24,130.76,4,False
ORD-001026,CUST-0134,webcam,4,96.18,2024-09-13,384.72,9,False
ORD-003987,CUST-0350,external ssd,7,53.6,2025-07-24,375.2,7,False
ORD-002932,CUST-0003,wireless mouse,1,39.86,2025-05-28,39.86,5,False
ORD-004832,CUST-0159,external ssd,5,161.3,2025-09-11,806.5,9,True
ORD-003130,CUST-0369,headset,1,116.35,2024-11-09,116.35,11,False
ORD-001888,CUST-0365,desk lamp,2,24.22,2025-03-09,48.44,3,False
ORD-001763,CUST-0134,webcam,3,33.52,2024-05-16,100.56,5,False
ORD-000670,CUST-0282,notebook,7,13.19,2024-11-05,92.33,11,False
ORD-001488,CUST-0091,monitor,2,197.83,2025-09-18,395.66,9,False
ORD-001645,CUST-0035,usb-c hub,2,51.51,2024-11-11,103.02,11,False
ORD-000881,CUST-0299,monitor,7,326.03,2025-09-29,2282.21,9,True
ORD-003074,CUST-0275,wireless mouse,3,19.23,2024-04-29,57.69,4,False
ORD-000605,CUST-0205,webcam,6,92.68,2024-01-04,556.08,1,True
ORD-001743,CUST-0085,desk lamp,1,22.86,2025-03-26,22.86,3,False
ORD-002897,CUST-0254,external ssd,8,64.11,2024-09-17,512.88,9,True
ORD-000197,CUST-0393,notebook,8,5.8,2025-02-20,46.4,2,False
ORD-004096,CUST-0230,mechanical keyboard,7,118.71,2024-07-21,830.9699999999999,7,True
ORD-002393,CUST-0397,headset,7,127.1,2024-08-15,889.6999999999999,8,True
ORD-003075,CUST-0291,mechanical keyboard,3,118.92,2025-12-10,356.76,12,False
ORD-004811,CUST-0043,desk lamp,6,34.04,2025-07-28,204.24,7,False
ORD-001206,CUST-0188,laptop stand,8,55.82,2025-03-07,446.56,3,True
ORD-000716,CUST-0026,external ssd,2,112.54,2025-08-26,225.08,8,False
ORD-002872,CUST-0336,laptop stand,8,73.68,2024-09-12,589.44,9,True
ORD-002680,CUST-0379,notebook,2,11.8,2025-03-08,23.6,3,False
ORD-004111,CUST-0384,mechanical keyboard,7,100.65,2025-07-04,704.5500000000001,7,True
ORD-004760,CUST-0233,notebook,1,12.88,2025-03-19,12.88,3,False
ORD-004766,CUST-0393,webcam,1,31.68,2024-08-18,31.68,8,False
ORD-003975,CUST-0284,laptop stand,8,69.1,2025-11-07,552.8,11,True
ORD-001769,CUST-0161,mechanical keyboard,4,100.72,2024-03-01,402.88,3,True
ORD-000975,CUST-0341,monitor,2,210.33,2025-06-17,420.66,6,True
ORD-001979,CUST-0372,monitor,5,301.94,2024-08-17,1509.7,8,True
ORD-000305,CUST-0248,usb-c hub,5,37.76,2024-03-04,188.79999999999998,3,False
ORD-000270,CUST-0019,laptop stand,3,45.33,2025-03-23,135.99,3,False
ORD-000859,CUST-0113,external ssd,5,198.18,2025-05-26,990.9000000000001,5,True
ORD-004791,CUST-0249,laptop stand,3,68.86,2025-01-05,206.57999999999998,1,False
ORD-004500,CUST-0174,webcam,3,81.37,2025-09-18,244.11,9,False
ORD-000974,CUST-0238,mechanical keyboard,4,131.32,2024-08-24,525.28,8,True
ORD-003369,CUST-0097,headset,1,68.95,2024-03-07,68.95,3,False
ORD-004394,CUST-0123,mechanical keyboard,1,176.31,2024-05-07,176.31,5,False
ORD-002124,CUST-0130,mechanical keyboard,3,146.49,2024-07-09,439.47,7,True
ORD-002567,CUST-0287,monitor,1,310.56,2024-06-03,310.56,6,False
ORD-003822,CUST-0078,mechanical keyboard,8,109.91,2024-09-06,879.28,9,True
ORD-002211,CUST-0207,external ssd,3,83.2,2024-09-12,249.60000000000002,9,False
ORD-003300,CUST-0213,wireless mouse,1,38.86,2025-06-03,38.86,6,False
ORD-001314,CUST-0216,laptop stand,7,65.59,2024-07-16,459.13,7,True
ORD-002237,CUST-0034,headset,1,57.12,2024-11-11,57.12,11,False
ORD-002327,CUST-0324,laptop stand,5,74.91,2024-05-06,374.54999999999995,5,False
ORD-001396,CUST-0393,laptop stand,7,40.33,2025-08-22,282.31,8,False
ORD-001603,CUST-0390,usb-c hub,7,65.33,2024-07-13,457.31,7,True
ORD-003954,CUST-0281,notebook,6,13.99,2025-07-23,83.94,7,False
ORD-004390,CUST-0262,laptop stand,3,22.14,2024-03-05,66.42,3,False
ORD-000111,CUST-0039,laptop stand,5,49.22,2025-07-04,246.1,7,False
ORD-000900,CUST-0031,notebook,5,5.93,2025-07-21,29.65,7,False
ORD-003266,CUST-0214,external ssd,3,78.79,2025-01-02,236.37,1,False
ORD-000736,CUST-0194,webcam,3,112.9,2024-05-04,338.70000000000005,5,False
ORD-001374,CUST-0297,wireless mouse,4,24.93,2025-12-14,99.72,12,False
ORD-000871,CUST-0111,desk lamp,6,56.61,2025-08-18,339.65999999999997,8,False
ORD-003424,CUST-0197,headset,1,117.51,2024-07-29,117.51,7,False
ORD-003842,CUST-0191,monitor,7,423.65,2024-04-16,2965.5499999999997,4,True
ORD-001285,CUST-0116,laptop stand,8,59.29,2025-10-15,474.32,10,True
ORD-004377,CUST-0116,notebook,8,6.29,2024-06-22,50.32,6,False
ORD-004588,CUST-0192,laptop stand,5,33.1,2024-05-26,165.5,5,False
ORD-000020,CUST-0058,wireless mouse,7,35.84,2025-06-04,250.88000000000002,6,False
ORD-002733,CUST-0249,mechanical keyboard,2,93.91,2024-10-28,187.82,10,False
ORD-000566,CUST-0347,headset,8,117.92,2025-07-04,943.36,7,True
ORD-001352,CUST-0180,laptop stand,5,31.93,2024-08-28,159.65,8,False
ORD-004136,CUST-0150,desk lamp,3,56.92,2025-10-31,170.76,10,False
ORD-003521,CUST-0256,mechanical keyboard,4,74.26,2025-04-29,297.04,4,False
ORD-004550,CUST-0289,external ssd,7,49.19,2025-05-09,344.33,5,False
ORD-000471,CUST-0041,external ssd,6,47.13,2025-09-08,282.78000000000003,9,False
ORD-004271,CUST-0315,desk lamp,6,54.47,2025-12-12,326.82,12,False
ORD-001471,CUST-0140,desk lamp,1,39.41,2024-09-26,39.41,9,False
ORD-003749,CUST-0285,headset,3,63.21,2025-05-06,189.63,5,False
ORD-001911,CUST-0038,headset,8,79.25,2024-11-15,634.0,11,True
ORD-002963,CUST-0092,headset,5,52.5,2024-09-26,262.5,9,False
ORD-002538,CUST-0358,monitor,1,258.6,2024-12-27,258.6,12,False
ORD-000136,CUST-0239,wireless mouse,8,18.06,2024-09-14,144.48,9,False
ORD-002658,CUST-0213,webcam,4,30.89,2024-03-12,123.56,3,False
ORD-003529,CUST-0374,monitor,4,369.82,2024-01-30,1479.28,1,True
ORD-000359,CUST-0312,desk lamp,8,35.34,2024-09-20,282.72,9,False
